scheme_code,date,nav,scheme_name,fund_house,category
120503,2021-07-30,74.2211,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-02,75.0437,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-03,75.9397,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-04,76.021,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-05,76.008,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-06,75.8131,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-09,75.5804,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-10,75.5859,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-11,75.3045,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-12,75.6608,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-13,75.9653,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-16,76.0397,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-17,76.4159,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-18,76.6204,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-20,76.3521,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-23,76.715,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-24,77.6842,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-25,77.9829,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-26,78.268,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-27,78.8144,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-30,80.0445,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-08-31,81.2869,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-01,81.3088,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-02,81.864,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-03,82.0104,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-06,81.9726,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-07,81.7986,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-08,82.0739,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-09,82.255,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-13,82.6854,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-14,83.0189,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-15,83.3885,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-16,83.8102,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-17,83.7154,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-20,83.2059,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-21,84.2897,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-22,84.2283,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-23,85.1846,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-24,84.766,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-27,84.3182,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-28,83.2962,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-29,82.9626,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-09-30,82.8497,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-01,82.3533,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-04,83.6199,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-05,83.9434,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-06,83.3956,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-07,84.116,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-08,84.2722,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-11,84.9535,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-12,85.2721,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-13,86.6202,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-14,87.4659,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-18,86.906,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-19,86.1444,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-20,84.8923,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-21,84.6113,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-22,83.9738,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-25,82.4621,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-26,83.7637,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-27,84.0077,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-28,83.2316,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-10-29,82.6397,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-01,83.4744,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-02,83.3971,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-03,83.3546,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-08,84.5536,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-09,84.4667,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-10,84.6363,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-11,84.2245,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-12,85.3485,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-15,85.4638,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-16,85.7294,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-17,85.3839,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-18,84.4609,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-22,81.8661,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-23,82.4535,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-24,82.3818,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-25,82.6405,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-26,80.5581,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-29,80.6496,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-11-30,80.8104,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-01,81.2494,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-02,82.3468,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-03,81.7367,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-06,80.1411,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-07,81.2636,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-08,82.3253,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-09,82.4078,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-10,82.4418,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-13,81.7787,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-14,81.5686,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-15,81.0588,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-16,81.036,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-17,79.6694,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-20,77.5931,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-21,78.0346,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-22,79.1261,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-23,79.6287,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-24,79.1895,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-27,79.5375,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-28,80.3139,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-29,80.2977,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-30,80.2221,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2021-12-31,81.2402,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-03,82.4289,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-04,83.287,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-05,83.8475,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-06,83.5037,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-07,83.8626,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-10,83.7001,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-11,83.932,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-12,83.6159,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-13,83.4606,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-14,83.7325,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-17,84.1011,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-18,83.0109,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-19,81.8537,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-20,81.238,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-21,79.7572,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-24,76.6805,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-25,76.7127,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-27,75.3274,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-28,75.6428,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-01-31,76.8741,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-01,77.887,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-02,79.1057,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-03,78.1087,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-04,78.1271,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-07,76.5225,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-08,76.2751,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-09,77.128,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-10,77.5656,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-11,76.053,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-14,74.1305,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-15,76.0554,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-16,75.8994,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-17,75.8591,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-18,75.2152,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-21,74.9357,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-22,74.6777,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-23,74.8289,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-24,71.3778,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-25,73.9328,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-02-28,74.4883,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-02,73.8204,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-03,73.3142,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-04,71.6986,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-07,69.7358,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-08,70.6214,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-09,71.7508,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-10,73.0061,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-11,73.1308,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-14,73.5318,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-15,73.1899,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-16,74.358,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-17,75.7167,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-21,74.8165,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-22,75.2075,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-23,75.0377,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-24,74.6781,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-25,74.332,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-28,74.1641,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-29,74.6649,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-30,75.6682,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-03-31,75.5061,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-01,76.3631,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-04,77.7401,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-05,77.8618,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-06,77.2841,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-07,76.7796,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-08,77.5007,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-11,77.4023,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-12,76.6442,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-13,76.3584,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-18,75.4011,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-19,74.1182,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-20,74.5345,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-21,75.4805,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-22,75.0345,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-25,74.1743,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-26,75.2145,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-27,73.9744,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-28,74.7458,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-04-29,74.2535,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-02,74.1048,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-04,71.9729,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-05,71.8904,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-06,68.9738,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-09,68.3816,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-10,67.7491,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-11,66.8623,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-12,65.4083,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-13,65.4373,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-16,66.2938,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-17,67.8271,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-18,67.772,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-19,65.8496,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-20,66.8472,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-23,66.6512,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-24,66.3628,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-25,65.4557,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-26,66.161,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-27,67.2291,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-30,68.533,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-05-31,69.1361,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-01,68.8319,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-02,68.8276,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-03,68.0717,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-06,67.548,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-07,66.7412,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-08,66.9337,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-09,67.2604,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-10,66.1339,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-13,64.4339,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-14,64.3993,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-15,64.8568,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-16,63.7459,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-17,62.9852,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-20,63.378,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-21,64.4233,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-22,63.7074,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-23,64.47,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-24,65.2431,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-27,65.5288,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-28,65.4275,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-29,64.8133,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-06-30,64.3604,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-01,65.0877,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-04,65.6105,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-05,65.7151,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-06,67.1482,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-07,67.537,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-08,67.7009,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-11,67.7432,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-12,66.9495,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-13,67.1057,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-14,67.0015,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-15,67.5691,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-18,68.6155,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-19,68.925,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-20,69.1252,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-21,69.9609,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-22,69.9601,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-25,69.7673,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-26,69.1326,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-27,69.8525,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-28,71.9063,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-07-29,72.9947,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-01,73.7095,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-02,74.0304,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-03,73.8828,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-04,74.2272,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-05,74.6044,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-08,74.8976,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-10,74.4544,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-11,75.3237,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-12,75.3228,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2022-08-16,75.8512,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
