date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
23-07-2019,4024.38090,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-23,4024.3809
22-07-2019,4024.41430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-22,4024.4143
19-07-2019,4023.14390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-19,4023.1439
18-07-2019,4023.35810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-18,4023.3581
17-07-2019,4022.50230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-17,4022.5023
16-07-2019,4018.84220,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-16,4018.8422
15-07-2019,4015.48350,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-15,4015.4835
12-07-2019,4012.47380,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-12,4012.4738
11-07-2019,4010.95020,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-11,4010.9502
10-07-2019,4009.72070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-10,4009.7207
09-07-2019,4006.88520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-09,4006.8852
08-07-2019,4005.38210,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-08,4005.3821
05-07-2019,4002.75730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-05,4002.7573
04-07-2019,4001.40020,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-04,4001.4002
03-07-2019,3999.30380,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-03,3999.3038
02-07-2019,3996.34650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-02,3996.3465
01-07-2019,3995.60930,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-07-01,3995.6093
28-06-2019,3993.26220,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-28,3993.2622
27-06-2019,3992.01760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-27,3992.0176
26-06-2019,3990.50610,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-26,3990.5061
25-06-2019,3991.55780,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-25,3991.5578
24-06-2019,3991.24960,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-24,3991.2496
21-06-2019,3989.05760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-21,3989.0576
20-06-2019,3988.40230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-20,3988.4023
19-06-2019,3987.78990,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-19,3987.7899
18-06-2019,3986.52350,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-18,3986.5235
17-06-2019,3985.45520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-17,3985.4552
14-06-2019,3982.79660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-14,3982.7966
13-06-2019,3982.11220,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-13,3982.1122
12-06-2019,3981.32770,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-12,3981.3277
11-06-2019,3981.14800,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-11,3981.148
10-06-2019,3981.11740,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-10,3981.1174
07-06-2019,3979.42570,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-07,3979.4257
06-06-2019,3981.17100,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-06,3981.171
04-06-2019,3978.89060,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-04,3978.8906
03-06-2019,3977.99480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-06-03,3977.9948
31-05-2019,3972.70880,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-31,3972.7088
30-05-2019,3971.00540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-30,3971.0054
29-05-2019,3969.05340,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-29,3969.0534
28-05-2019,3968.25180,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-28,3968.2518
27-05-2019,3967.61250,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-27,3967.6125
24-05-2019,3964.33160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-24,3964.3316
23-05-2019,3963.38940,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-23,3963.3894
22-05-2019,3959.90070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-22,3959.9007
21-05-2019,3959.26030,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-21,3959.2603
20-05-2019,3958.69480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-20,3958.6948
17-05-2019,3955.61520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-17,3955.6152
16-05-2019,3952.25480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-16,3952.2548
15-05-2019,3950.50610,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-15,3950.5061
14-05-2019,3949.69510,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-14,3949.6951
13-05-2019,3948.15830,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-13,3948.1583
10-05-2019,3945.67360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-10,3945.6736
09-05-2019,3944.31060,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-09,3944.3106
08-05-2019,3943.51990,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-08,3943.5199
07-05-2019,3941.56650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-07,3941.5665
06-05-2019,3939.37910,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-06,3939.3791
03-05-2019,3935.99020,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-03,3935.9902
02-05-2019,3935.96360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-05-02,3935.9636
30-04-2019,3935.04370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-30,3935.0437
26-04-2019,3933.07700,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-26,3933.077
25-04-2019,3932.76810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-25,3932.7681
24-04-2019,3932.50590,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-24,3932.5059
23-04-2019,3933.83480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-23,3933.8348
22-04-2019,3934.65650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-22,3934.6565
18-04-2019,3931.81450,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-18,3931.8145
16-04-2019,3930.31220,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-16,3930.3122
15-04-2019,3930.26870,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-15,3930.2687
12-04-2019,3929.19230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-12,3929.1923
11-04-2019,3928.67900,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-11,3928.679
10-04-2019,3929.38200,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-10,3929.382
09-04-2019,3929.52320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-09,3929.5232
08-04-2019,3929.86350,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-08,3929.8635
05-04-2019,3928.99710,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-05,3928.9971
04-04-2019,3928.35560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-04,3928.3556
03-04-2019,3927.73070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-03,3927.7307
02-04-2019,3927.32370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-04-02,3927.3237
29-03-2019,3919.31890,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-29,3919.3189
28-03-2019,3911.01540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-28,3911.0154
27-03-2019,3909.93430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-27,3909.9343
26-03-2019,3908.66700,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-26,3908.667
25-03-2019,3907.90940,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-25,3907.9094
22-03-2019,3905.47870,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-22,3905.4787
20-03-2019,3904.96660,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-20,3904.9666
19-03-2019,3906.29560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-19,3906.2956
18-03-2019,3904.66340,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-18,3904.6634
15-03-2019,3902.45710,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-15,3902.4571
14-03-2019,3901.35320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-14,3901.3532
13-03-2019,3896.94550,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-13,3896.9455
12-03-2019,3895.39840,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-12,3895.3984
11-03-2019,3893.64880,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-11,3893.6488
08-03-2019,3891.23950,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-08,3891.2395
07-03-2019,3889.66420,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-07,3889.6642
06-03-2019,3888.91410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-06,3888.9141
05-03-2019,3886.73910,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-05,3886.7391
01-03-2019,3883.66770,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-03-01,3883.6677
28-02-2019,3882.52300,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-28,3882.523
27-02-2019,3881.68920,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-27,3881.6892
26-02-2019,3880.95870,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-26,3880.9587
25-02-2019,3880.43300,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-25,3880.433
22-02-2019,3878.21280,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-22,3878.2128
21-02-2019,3877.93730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-21,3877.9373
20-02-2019,3877.15110,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-20,3877.1511
18-02-2019,3875.63240,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-18,3875.6324
15-02-2019,3873.36150,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-15,3873.3615
14-02-2019,3874.04830,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-14,3874.0483
13-02-2019,3873.25350,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-13,3873.2535
12-02-2019,3870.56860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-12,3870.5686
11-02-2019,3869.82690,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-11,3869.8269
08-02-2019,3867.59160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-08,3867.5916
07-02-2019,3866.09390,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-07,3866.0939
06-02-2019,3863.47470,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-06,3863.4747
05-02-2019,3862.77410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-05,3862.7741
04-02-2019,3862.05950,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-04,3862.0595
01-02-2019,3860.34370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-02-01,3860.3437
31-01-2019,3859.76570,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-31,3859.7657
30-01-2019,3859.01360,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-30,3859.0136
29-01-2019,3858.25200,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-29,3858.252
28-01-2019,3857.26530,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-28,3857.2653
25-01-2019,3854.75650,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-25,3854.7565
24-01-2019,3854.02800,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-24,3854.028
23-01-2019,3853.20790,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-23,3853.2079
22-01-2019,3853.10780,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-22,3853.1078
21-01-2019,3852.02370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-21,3852.0237
18-01-2019,3849.61400,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-18,3849.614
17-01-2019,3848.82560,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-17,3848.8256
16-01-2019,3847.98910,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-16,3847.9891
15-01-2019,3847.08810,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-15,3847.0881
14-01-2019,3846.17040,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-14,3846.1704
11-01-2019,3843.81710,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-11,3843.8171
10-01-2019,3843.03640,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-10,3843.0364
09-01-2019,3842.23480,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-09,3842.2348
08-01-2019,3841.35840,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-08,3841.3584
07-01-2019,3840.36040,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-07,3840.3604
04-01-2019,3838.10510,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-04,3838.1051
03-01-2019,3837.30900,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-03,3837.309
02-01-2019,3836.78890,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-02,3836.7889
01-01-2019,3835.64780,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2019-01-01,3835.6478
31-12-2018,3834.70320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-31,3834.7032
28-12-2018,3831.96430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-28,3831.9643
27-12-2018,3830.66610,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-27,3830.6661
26-12-2018,3829.75160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-26,3829.7516
24-12-2018,3828.26900,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-24,3828.269
21-12-2018,3825.95960,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-21,3825.9596
20-12-2018,3825.34740,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-20,3825.3474
19-12-2018,3824.81820,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-19,3824.8182
18-12-2018,3823.59180,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-18,3823.5918
17-12-2018,3822.67960,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-17,3822.6796
14-12-2018,3820.36880,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-14,3820.3688
13-12-2018,3819.31590,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-13,3819.3159
12-12-2018,3818.01540,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-12,3818.0154
11-12-2018,3816.97760,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-11,3816.9776
10-12-2018,3816.39840,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-10,3816.3984
07-12-2018,3814.39080,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-07,3814.3908
06-12-2018,3813.44120,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-06,3813.4412
05-12-2018,3812.02290,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-05,3812.0229
04-12-2018,3810.26000,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-04,3810.26
03-12-2018,3809.17750,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-12-03,3809.1775
30-11-2018,3806.53230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-30,3806.5323
29-11-2018,3805.83940,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-29,3805.8394
28-11-2018,3804.98720,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-28,3804.9872
27-11-2018,3804.10930,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-27,3804.1093
26-11-2018,3803.08980,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-26,3803.0898
22-11-2018,3799.85890,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-22,3799.8589
20-11-2018,3798.24370,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-20,3798.2437
19-11-2018,3797.42470,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-19,3797.4247
16-11-2018,3795.04520,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-16,3795.0452
15-11-2018,3794.04320,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-15,3794.0432
14-11-2018,3792.75230,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-14,3792.7523
13-11-2018,3791.63150,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-13,3791.6315
12-11-2018,3790.74160,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-12,3790.7416
09-11-2018,3788.19500,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-09,3788.195
06-11-2018,3785.84860,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-06,3785.8486
05-11-2018,3784.96440,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-05,3784.9644
02-11-2018,3782.60990,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-02,3782.6099
01-11-2018,3781.75470,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-11-01,3781.7547
31-10-2018,3780.85730,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-31,3780.8573
30-10-2018,3780.06430,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-30,3780.0643
29-10-2018,3779.33550,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-29,3779.3355
26-10-2018,3777.11070,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-26,3777.1107
25-10-2018,3776.31410,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-25,3776.3141
24-10-2018,3775.51040,119092,Axis_Bluechip,HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,2018-10-24,3775.5104
